date,net_impact,weighted_horizon,news_count,divergence
2023-02-17,3904.9382904052736,0.0,18.0,5.338539126015656
2023-02-18,373.44000000000005,0.0,2.0,0.7071067811865476
2023-02-19,2432.0325,-2.109090909090909,6.0,1.8708286933869707
2023-02-20,11108.951899414062,0.0,17.0,5.049752469181039
2023-02-21,12033.553222656252,-17.29999999999998,14.0,4.183300132670378
2023-02-22,4005.431647338867,0.0,18.0,5.338539126015656
2023-02-23,30426.987582180507,0.9862745098039212,26.0,7.648529270389178
2023-02-24,4744.8320015239715,-1.8714285714285719,27.0,7.937253933193772
2023-02-27,1806.0,0.9,1.0,0.0
2023-02-28,4561.3925,3.1133333333333333,6.0,1.8708286933869707
2023-03-01,27471.272899312975,0.0,25.0,7.359800721939872
2023-03-02,7040.799220314026,2.2081632653061227,22.0,6.493586579592718
2023-03-03,4673.331393082217,0.9661870503597121,32.0,9.38083151964686
2023-03-04,4513.40375,0.8399999999999999,7.0,2.160246899469287
2023-03-05,5577.32,0.8861111111111113,5.0,1.5811388300841898
2023-03-06,7129.039685668946,2.4193548387096775,16.0,4.760952285695233
2023-03-07,33690.993437499994,3.1375,12.0,3.605551275463989
2023-03-08,1813.6299999999997,0.0,7.0,2.160246899469287
2023-03-09,7466.729482421874,-3.4380952380952383,14.0,4.183300132670378
2023-03-10,5830.9529987323285,0.0,27.0,7.937253933193772
2023-03-11,13986.3075,1.0,3.0,1.0
2023-03-12,4613.2225,0.7869565217391306,5.0,1.5811388300841898
2023-03-13,4481.438770561218,-5.005128205128204,25.0,7.359800721939872
2023-03-14,4647.621230468751,0.0,14.0,4.183300132670378
2023-03-15,4765.555968288928,0.0,32.0,9.38083151964686
2023-03-16,5735.263191817966,0.0,39.0,11.40175425099138
2023-03-17,5635.426656884636,2.138253012048193,34.0,9.958246164193104
2023-03-18,2734.4799999999996,0.9571428571428573,2.0,0.7071067811865476
2023-03-19,1082.5950000000003,0.0,6.0,1.8708286933869707
2023-03-20,14126.998432006838,4.983783783783785,22.0,6.493586579592718
2023-03-21,35836.82289154053,3.0600000000000005,16.0,4.760952285695233
2023-03-22,6599.90817649778,-0.09141630901287555,34.0,9.958246164193104
2023-03-23,4752.114109001161,-1.2890410958904108,22.0,6.493586579592718
2023-03-24,4752.169566103965,0.6130081300813007,30.0,8.803408430829505
2023-03-25,30797.731875,0.922058823529412,8.0,2.449489742783178
2023-03-26,-3321.9,0.0,1.0,0.0
2023-03-27,,0.0,20.0,5.916079783099616
2023-03-28,6257.173419995117,0.0,17.0,5.049752469181039
2023-03-29,6168.757119140625,0.8410256410256407,14.0,4.183300132670378
2023-03-30,34374.22178466797,4.059349593495934,16.0,4.760952285695233
2023-03-31,37087.422006835935,3.1809523809523816,14.0,4.183300132670378
2023-04-01,2170.895,0.7500000000000002,4.0,1.2909944487358056
