date,stock_id,source,title
2024-01-04 02:58,2330,Yahoo奇摩新聞,台積電3日重挫17元 市值跌破15兆元 - Yahoo奇摩新聞
2024-01-04 03:20,2330,Yahoo奇摩股市,台積電CoWoS產能滿載，AMD或另覓其他合作夥伴 - Yahoo奇摩股市
2024-01-04 06:22,2330,Yahoo奇摩股市,【台股盤後】震盪收黑台積電拉尾盤漲2元 - Yahoo奇摩股市
2024-01-04 07:14,2330,Yahoo奇摩股市,台積電開盤上漲2元台股早盤站上17600點 - Yahoo奇摩股市
2024-01-04 08:00,2330,Yahoo奇摩新聞,遭庫存燙傷!美車用半導體股崩跌台股早盤變臉翻綠台積電跌5元 - Yahoo奇摩新聞
2024-01-04 08:00,2330,Yahoo奇摩新聞,太寂寞？台積電女副理「洩漏機密」給男性友人！ 鄉民笑：一定很帥 - Yahoo奇摩新聞
2024-01-04 08:00,2330,經濟日報,晶圓雙雄再成焦點台積電平穩向上、聯電爆量上揚該買哪一檔？ | 市場焦點| 證券| 經濟日報 - 經濟日報
2024-01-05 01:11,2330,Yahoo奇摩新聞,快訊／台積電跌2元！台股開盤小漲20點至17576點 - Yahoo奇摩新聞
2024-01-05 03:12,2330,Yahoo奇摩股市,《熱門族群》台積電連三挫AI一軍廣達扛短多大旗 - Yahoo奇摩股市
2024-01-05 03:26,2330,今周刊-在今天看見明天,把台積電(2330)先進製程做成「蜘蛛網狀示意圖」，女副理獻出密碼給男友看…挨告下場曝光 - 今周刊-在今天看見明天
2024-01-05 03:47,2330,Yahoo奇摩股市,《盤中解析》台積電壓盤台股平盤跳恰恰 - Yahoo奇摩股市
2024-01-05 05:03,2330,Yahoo奇摩股市,《國際產業》打破神話！ 華為5奈米筆電晶片台積電的 - Yahoo奇摩股市
2024-01-05 05:44,2330,Yahoo奇摩股市,台積電市值跌破15兆元台股挫30點收17519點 - Yahoo奇摩股市
2024-01-05 05:59,2330,Yahoo奇摩股市,軍工、航太股有全面反攻味道，台積電、聯發科仍是大盤風向球 - Yahoo奇摩股市
2024-01-05 06:45,2330,Yahoo奇摩新聞,太寂寞？台積電女副理「洩漏機密」給男性友人！ 鄉民笑：一定很帥 - Yahoo奇摩新聞
2024-01-05 08:00,2330,Yahoo奇摩新聞,台積電熊本廠下月開幕現地調查「超怕這件事」 - Yahoo奇摩新聞
2024-01-05 09:09,2330,富聯網,《證交所》今日單一證券鉅額成交股票：台船、台積電、群創 - 富聯網
2024-01-05 13:00,2330,Yahoo奇摩新聞,外資持續出貨多檔AI指標股！近8千張台積電遭丟棄 網驚：AI還有呼吸嗎 - Yahoo奇摩新聞
2024-01-07 01:48,2330,自由財經,瑞銀喊買6家台半導體廠 台積電、聯發科入列 - 自由財經
2024-01-07 08:00,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2618)長榮航，投信買超(2891)中信金、(5483)中美晶，法人合計賣超31.2億 ... - 豐雲學堂
2024-01-07 22:05,2330,Yahoo奇摩股市,日媒：台積電熊本廠廠房完工、2/24辦開幕儀式 - Yahoo奇摩股市
2024-01-08 00:58,2330,自由財經,瑞銀喊買6家台半導體廠 台積電、聯發科入列 - 自由財經
2024-01-08 01:11,2330,Yahoo奇摩新聞,快訊／台積電漲6元！台股開盤漲逾80點 收復17600關卡 - Yahoo奇摩新聞
2024-01-08 01:12,2330,好房網News,台積電熊本廠已於去年底完工 共同社：2／24舉行開幕典禮 - 好房網News
2024-01-08 01:29,2330,Yahoo奇摩股市,《台北股市》台積電開高金融助陣台股反攻5日均線 - Yahoo奇摩股市
2024-01-08 01:41,2330,今周刊-在今天看見明天,台積電(2330)熊本廠24小時趕工建廠、只花1年8個月完工！開幕儀式選在這一天…二廠進度如何？ - 今周刊-在今天看見明天
2024-01-08 02:26,2330,聯合新聞網,台積電熊本新廠火速完工預定年內投產 日媒指2關鍵 - 聯合新聞網
2024-01-08 02:37,2330,自由財經,台積電通吃AI晶片 股價彈高市值突破15兆 - 自由財經
2024-01-08 03:46,2330,Yahoo奇摩股市,《熱門族群》台積電反攻月線股王世芯-KY助威AI氣勢 - Yahoo奇摩股市
2024-01-08 05:45,2330,Yahoo奇摩新聞,台股收盤／台積電漲7元！航運漲多拉回 指數小漲收在17572點 - Yahoo奇摩新聞
2024-01-08 07:42,2330,Yahoo奇摩新聞,快樂星期一！「金融領錢、觀光去」台積電最強護衛台股漲53點至17572點 - Yahoo奇摩新聞
2024-01-08 08:00,2330,Yahoo奇摩新聞,長老沒燈賣！八大官股提款台積電「逾6.7億」 網：權值股倒滿爽的 - Yahoo奇摩新聞
2024-01-08 08:00,2330,ESG永續台灣,台積電熊本廠完工，2/24辦開幕儀式！2024年底將量產出貨－ESG永續台灣 - ESG永續台灣
2024-01-08 08:00,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2618)長榮航，投信買超(2891)中信金、(5483)中美晶，法人合計賣超31.2億 ... - 豐雲學堂
2024-01-08 10:10,2330,雅虎香港新聞,再攻萬八看這兩個時間點? 選舉前觀察領先指標大立光法說，選後台積電利空出盡? CES展:華碩 祥碩 研揚 晶睿 宏碁資訊 - 雅虎香港新聞
2024-01-08 23:18,2330,Yahoo奇摩股市,指數收紅量縮，護盤拉抬台積電及金控股 - Yahoo奇摩股市
2024-01-09 01:14,2330,好房網News,半導體轉旺 台積電、力積電受惠 - 好房網News
2024-01-09 08:00,2330,經理人,台積電 ADR 漲 2.6％！ADR 是什麼，跟台股一般股票差在哪？ - 經理人
2024-01-09 08:00,2330,Yahoo奇摩股市,史上次高！台積電2023年營收2.16兆元優於預期 - Yahoo奇摩股市
2024-01-09 08:37,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2376)技嘉，投信買超(2330)台積電、(3231)緯創，法人合計賣超43.13億元(0109 ... - 豐雲學堂
2024-01-10 04:16,2330,Yahoo奇摩新聞,台股失守17500點大關！台積電盤中跌6元、陽明挫6% 這3檔AI股卻穩住了 - Yahoo奇摩新聞
2024-01-10 05:44,2330,聯合新聞網,台積電營收／上季財測達標！去年累計2.16兆元、年減4.5% - 聯合新聞網
2024-01-10 05:46,2330,經濟日報,台積電營收／去年逾2.16兆元創歷史次高第4季符合法人預期| 市場焦點| 證券| 經濟日報 - 經濟日報
2024-01-10 05:46,2330,經濟日報,台積電營收／去年逾2.16兆元創歷史次高 第4季符合法人預期 - 經濟日報
2024-01-10 05:49,2330,工商時報,台積電12月營收1763億Q4超越財測高標 - 工商時報
2024-01-10 05:51,2330,旺得富 WantRich,台積電上季營收季增14.4％ 改寫次高優預期 - 旺得富 WantRich
2024-01-10 06:05,2330,Yahoo奇摩股市,史上次高！台積電2023年營收2.16兆元優於預期 - Yahoo奇摩股市
2024-01-10 06:35,2330,TechNews 科技新報,台積電12月營收月減14.4% | TechNews 科技新報 - TechNews 科技新報
2024-01-10 07:16,2330,Yahoo奇摩股市,台積電去年Q4營收達成財測，全年年減4.5%，優於預期 - Yahoo奇摩股市
2024-01-10 07:23,2330,Yahoo奇摩新聞,創歷史次高台積電2023年營收逾2.16兆 - Yahoo奇摩新聞
2024-01-10 08:00,2330,StockFeel 股感,台積電 12 月營收公布！台積電 ( 2330 ) - 全球半導體霸主！完整台積電介紹！ - StockFeel 股感
2024-01-10 08:00,2330,Yahoo奇摩股市,台積電營收優於預期王兆立：台股準備衝萬八 - Yahoo奇摩股市
2024-01-10 08:00,2330,財訊,台積電第4季營收符合預期去年逾2.16兆元創歷史次高 - 財訊
2024-01-10 08:12,2330,Yahoo奇摩股市,台積電法說後分析師怎麼看？王兆立：台股準備衝萬八 - Yahoo奇摩股市
2024-01-10 08:36,2330,Investing.com 香港,台積電：12月營收1763.0億新台幣，環比減少14.4%，同比減少8.4% 提供者格隆匯 - Investing.com 香港
2024-01-10 13:45,2330,Yahoo奇摩新聞,不畏台幣走強台積電Q4營收6255億符合財測法人憂毛利率恐難達標 - Yahoo奇摩新聞
2024-01-11 01:06,2330,聯合新聞網,台股早盤小漲17500點失而復得台積電漲2元開586元| 聯合新聞網 - 聯合新聞網
2024-01-11 01:15,2330,Yahoo奇摩新聞,快訊／台積電漲2元！台股小漲40點收復17500關卡 - Yahoo奇摩新聞
2024-01-11 01:39,2330,Yahoo奇摩新聞,〈台股盤前〉美股齊揚、台積電Q4營收超越財測指數表現有撐 - Yahoo奇摩新聞
2024-01-11 03:23,2330,富聯網,《熱門族群》台積電報喜集團股同歡、創意最嗨 - 富聯網
2024-01-11 04:52,2330,Yahoo奇摩股市,認了！AI外資操盤人承認減持台積電持股是因地緣政治 - Yahoo奇摩股市
2024-01-11 04:54,2330,聯合新聞網,外資為何只願持有台積電2%而不是4%？經理人坦白說 - 聯合新聞網
2024-01-11 07:28,2330,Yahoo奇摩新聞,外資只想持有台積電2% 操盤手曝真實想法 - Yahoo奇摩新聞
2024-01-12 01:03,2330,豐雲學堂,台積電去年Q4營收創次高全年營收小減4.5% | 豐雲學堂 - 豐雲學堂
2024-01-12 01:14,2330,Yahoo奇摩新聞,快訊／選前最後交易日！台股開盤挫60點至17484點台積電跌5元 - Yahoo奇摩新聞
2024-01-12 08:00,2330,Yahoo奇摩股市,台股選後將有不同局面，台積電若能趁勢反攻，則萬八就可期待 - Yahoo奇摩股市
2024-01-12 12:34,2330,Yahoo奇摩股市,台積電18日法說會外資關切5議題…野村估毛利率降「這區間」 - Yahoo奇摩股市
2024-01-14 00:33,2330,好房網News,台積電法說 半導體風向球…新董事會成員、海外布局受關注 - 好房網News
2024-01-14 05:56,2330,聯合新聞網,台積電法說會前 內外資最新估今年EPS上看35.6~37.5元 - 聯合新聞網
2024-01-15 02:07,2330,自由財經,選後慶祝行情 台積電攻達590元 - 自由財經
2024-01-15 02:48,2330,Yahoo奇摩新聞,選後開盤台股強漲百點站回17600 台積電漲6元至590 - Yahoo奇摩新聞
2024-01-15 02:57,2330,理財周刊,大選結束台股回歸基本面！台積電（2330）法說會成焦點外資上修EPS - 理財周刊
2024-01-15 03:19,2330,經濟日報,台積電法說會18日登場 市場五大預期一次看 - 經濟日報
2024-01-15 04:07,2330,經濟日報,台積電獲大摩點讚 樂觀情境上看880元 股價衝今年高 - 經濟日報
2024-01-15 05:43,2330,Yahoo奇摩股市,台積電上漲2元台股揚升33點收17546點 - Yahoo奇摩股市
2024-01-16 01:07,2330,好房網News,台積電帶動！2023我對外投資金額創歷史新高 年增136.6％ - 好房網News
2024-01-16 01:13,2330,Yahoo奇摩新聞,快訊／台積電跌5元！台股開盤挫逾百點失守17500關卡 - Yahoo奇摩新聞
2024-01-16 03:40,2330,wantrich.chinatimes.com,《熱門族群》台積電翻紅 多檔概念股剽悍抗空 - wantrich.chinatimes.com
2024-01-16 08:00,2330,Yahoo奇摩股市,美銀挺台積電目標價刷新高 - Yahoo奇摩股市
2024-01-16 08:55,2330,聯合新聞網,外資目標價喊到880元 台積電法說會前可以買嗎？ - 聯合新聞網
2024-01-16 09:18,2330,香港經濟日報 - 即時新聞,台積電第四季利潤料下降23% 連續第三季獲利下滑- 香港經濟日報- 即時新聞頻道- iMoney智富- 環球政經 - 香港經濟日報 - 即時新聞
2024-01-17 02:10,2330,wantrich.chinatimes.com,《熱門族群》輝達再創天價 拉抬AI族群 台積電法說前走穩 - wantrich.chinatimes.com
2024-01-17 04:12,2330,Yahoo奇摩新聞,〈台股盤中〉台積電孤木難撐再重挫百點回測季線 - Yahoo奇摩新聞
2024-01-17 04:13,2330,聯合新聞網,台積電法說前有撐 萬潤盤中飆天價 點火概念股表現 - 聯合新聞網
2024-01-17 08:00,2330,經濟日報,台積電法說會將登場 1月18日重要財經行事曆一次看 - 經濟日報
2024-01-17 08:00,2330,Yahoo奇摩股市,台積電法說結果網喊「穩了！」專家：明天挑戰600元大關 - Yahoo奇摩股市
2024-01-17 08:00,2330,Yahoo奇摩股市,台積電法說會前ADR、現股雙漲投顧董座：法人搶先押寶 - Yahoo奇摩股市
2024-01-17 08:00,2330,Yahoo奇摩股市,外資狂砍780億元股市名師蔡明翰：台積電法說會前忍耐一下先停看聽 - Yahoo奇摩股市
2024-01-17 08:00,2330,Yahoo奇摩新聞,台積電去年Q4「每股賺9.21元」優於預期！毛利率飆53％ - Yahoo奇摩新聞
2024-01-17 09:14,2330,富聯網,《證交所》今日單一證券鉅額成交股票：文曄、台積電、亞德客-KY - 富聯網
2024-01-17 09:19,2330,Yahoo奇摩股市,中大型電子股淪元月外資提款機台積電、聯發科遭賣百億元 - Yahoo奇摩股市
2024-01-17 11:23,2330,今周刊-在今天看見明天,台積電(2330)法說登場，劉德音退休真心話、美國設廠進度如何？2個太陽時代結束，3大問題見分曉 - 今周刊-在今天看見明天
2024-01-17 14:12,2330,Yahoo奇摩股市,台積電法說來了外資聚焦資本支出 - Yahoo奇摩股市
2024-01-17 19:07,2330,經濟日報,台積電次世代記憶體大突破 力旺、M31擁技術跟著旺 - 經濟日報
2024-01-17 23:57,2330,Yahoo奇摩新聞,台積電法說會今登場「董座退休、海外設廠」必考…支出資本成焦點 - Yahoo奇摩新聞
2024-01-18 01:40,2330,Yahoo奇摩股市,台積電今年營收看增2成股價攀至589元重登月線 - Yahoo奇摩股市
2024-01-18 02:00,2330,經濟日報,台積電法說會將登場 1月18日重要財經行事曆一次看 - 經濟日報
2024-01-18 02:57,2330,Yahoo奇摩新聞,台積電法說會下午登場近四年來首度恢復實體舉行股價重回月線攀至589元 - Yahoo奇摩新聞
2024-01-18 03:20,2330,自由財經,SoIC需求強勁 傳台積電上修今年產能擴充3倍 - 自由財經
2024-01-18 03:27,2330,今周刊-在今天看見明天,台積電(2330)法說登場，劉德音退休真心話、美國設廠進度如何？2個太陽時代結束，3大問題見分曉 - 今周刊-在今天看見明天
2024-01-18 03:39,2330,Yahoo奇摩股市,台積電法說會前ADR、現股雙漲投顧董座：法人搶先押寶 - Yahoo奇摩股市
2024-01-18 03:52,2330,Anue鉅亨,〈台股盤中〉台積電挾法說題材穩住漲勢 但漲幅收斂 季線賣壓仍沈重 - Anue鉅亨
2024-01-18 05:34,2330,工商時報,台積電Q4 EPS 9.21元創去年單季新高3奈米比重翻倍！ - 工商時報
2024-01-18 05:38,2330,聯合新聞網,台積電財報／去年第4季每股稅後純益9.21元 超出預期 - 聯合新聞網
2024-01-18 05:45,2330,Anue鉅亨,〈台積電法說〉去年Q4 EPS 9.21超預期 去年全年獲利9791億元 每天開門賺進27億元 - Anue鉅亨
2024-01-18 05:51,2330,自由財經,台積電Ｑ4每股賺9.21元 全年獲利8385億元 - 自由財經
2024-01-18 05:56,2330,Yahoo奇摩新聞,台股反彈無力季線得而復失！大盤收漲66點寄望台積電法說再給力 - Yahoo奇摩新聞
2024-01-18 06:01,2330,China Times,《盤後解析》台積電收高助彈 短期波動選股有方 - China Times
2024-01-18 06:06,2330,富聯網,個股：台積電(2330)去年第四季每股賺9.21元，全年每股賺32.34元 - 富聯網
2024-01-18 06:12,2330,經濟日報,台積電法說會／去年實際資本支出304.5億美元 低於公司預期 - 經濟日報
2024-01-18 06:15,2330,Yahoo奇摩新聞,台積電去年Q4「每股賺9.21元」優於預期！毛利率飆53％ - Yahoo奇摩新聞
2024-01-18 06:23,2330,經濟日報,台積電法說會／估Q1美元營收均值季減約6.3% 符合市場預期| 產業熱點| 產業| 經濟日報 - 經濟日報
2024-01-18 06:24,2330,聯合新聞網,台積電法說會／估Q1美元營收均值季減約6.3% 符合市場預期 - 聯合新聞網
2024-01-18 06:39,2330,聯合新聞網,台積電法說會／去年毛利率54.4% 全年每股純益32.34元 - 聯合新聞網
2024-01-18 06:44,2330,經濟日報,台積電法說會／魏哲家：今年美元營收年增超越兩成| 產業熱點| 產業| 經濟日報 - 經濟日報
2024-01-18 06:50,2330,聯合新聞網,台積電法說會／今年預估資本支出280～320億美元 符合市場預期 - 聯合新聞網
2024-01-18 06:56,2330,Yahoo奇摩新聞,重見曙光！台積電強漲撐盤台股漲66點收17227點 - Yahoo奇摩新聞
2024-01-18 07:06,2330,豐雲學堂,〈台積電法說〉劉德音：過去30年在台積電是趟非凡旅程6月退休前還有許多事做| 豐雲學堂 - 豐雲學堂
2024-01-18 07:07,2330,經濟日報,台積電法說會／劉德音：全球製造擴張策略持續預計2024股東會後退休| 產業熱點| 產業| 經濟日報 - 經濟日報
2024-01-18 07:10,2330,Yahoo奇摩股市,台積電估第1季營收減6.2% 全年健康成長增逾2成 - Yahoo奇摩股市
2024-01-18 07:14,2330,Yahoo奇摩股市,台積電估第一季營收季減約6.3%，毛利率52-54%大致與上季持平 - Yahoo奇摩股市
2024-01-18 07:18,2330,自由財經,台積電Q4智慧型手機與HPC並列第一技術平台 北美市場營收達72％ - 自由財經
2024-01-18 07:24,2330,工商時報,話題》劉德音時代最終場台積電法說會重點一次看 - 工商時報
2024-01-18 07:33,2330,Yahoo奇摩股市,台積電今年資本支出約與去年持平，全年營收估增low to mid 20 percent - Yahoo奇摩股市
2024-01-18 07:34,2330,Yahoo奇摩股市,台積電法說結果網喊「穩了！」專家：明天挑戰600元大關 - Yahoo奇摩股市
2024-01-18 07:36,2330,豐雲學堂,〈台積電法說〉日本熊本廠Q4量產德國廠同時間動工| 豐雲學堂 - 豐雲學堂
2024-01-18 07:47,2330,自由財經,台積電今年營收年增20％-25％超越同業 魏哲家：2奈米僅1家非台積客戶 - 自由財經
2024-01-18 07:55,2330,聯合新聞網,台積電法說會／劉德音預告股東會後退休 外資祝福、魏哲家比讚鼓掌 - 聯合新聞網
2024-01-18 08:00,2330,StockFeel 股感,台積電2023 Q4 法說！台積電( 2330 ) - 全球半導體霸主！完整台積電介紹！ - StockFeel 股感 - StockFeel 股感
2024-01-18 08:00,2330,Yahoo奇摩股市,台積電跳空大漲37元站上625元市值衝破16兆元一天暴衝近兆元 - Yahoo奇摩股市
2024-01-18 08:00,2330,Yahoo奇摩股市,【台積電法說】2024營收估增2成、劉德音退休真心話5大重點一次看 - Yahoo奇摩股市
2024-01-18 08:00,2330,Yahoo奇摩新聞,600以下的台積電真的是禮物？今開盤跳漲逾6% 睽違近兩年重返600元大關 - Yahoo奇摩新聞
2024-01-18 08:00,2330,理財周刊,台積電（2330）全年EPS 32.34元 2024全年營收有望年增25% - 理財周刊
2024-01-18 08:00,2330,Yahoo奇摩股市,〈台積電法說〉今年3奈米營收跳增3倍佔營收比重衝上14-16% - Yahoo奇摩股市
2024-01-18 08:00,2330,LINE TODAY Taiwan,【11:32 投資快訊】台積電(2330)法說展望空前樂觀，股價跳空大漲5%！ | CMoney | LINE TODAY - LINE TODAY Taiwan
2024-01-18 08:00,2330,Yahoo奇摩新聞,【台積電法說】劉德音主動談退休感言 語畢全場拍手致意重申將多陪家人、對台積有信心 - Yahoo奇摩新聞
2024-01-18 08:11,2330,Yahoo奇摩新聞,台積電2023年Q4財報「每股盈餘9.21元」優於預期 - Yahoo奇摩新聞
2024-01-18 08:28,2330,經濟日報,整理包／台積電公布去年財報、首季財測 劉德音退休時間也出爐！法說會重點一次看 - 經濟日報
2024-01-18 08:28,2330,聯合新聞網,整理包／產業景氣風向球！公布去年財報、首季財測 台積電法說會重點一次看 - 聯合新聞網
2024-01-18 08:50,2330,Yahoo奇摩股市,2奈米製程需求強台積電評估高雄增建第3座廠 - Yahoo奇摩股市
2024-01-18 08:53,2330,Anue鉅亨,〈台積電法說〉客戶對2奈米興趣更勝3奈米正評估新增高雄第三座廠| Anue鉅亨- 台股新聞 - Anue鉅亨
2024-01-18 08:53,2330,Yahoo奇摩新聞,台積電看今年是「健康的1年」！劉德音談退休：從4人小組長做到董座「我的榮幸」…法說重點一次看 - Yahoo奇摩新聞
2024-01-18 09:04,2330,豐雲學堂,〈台積電法說〉Q1美元營收季減6.2% 全年估增21-26%創新高| 豐雲學堂 - 豐雲學堂
2024-01-18 09:06,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2454)聯發科，投信買超(2603)長榮、(5483)中美晶，法人合計賣超77.29億元 ... - 豐雲學堂
2024-01-18 09:07,2330,Yahoo奇摩股市,因應2奈米需求，台積電將在高雄增蓋第三座廠 - Yahoo奇摩股市
2024-01-18 09:13,2330,香港經濟日報 - 即時新聞,台積電第四季利潤按年降19% 料今年收入增幅為20%左右- 香港經濟日報- 即時新聞頻道- iMoney智富- 環球政經 - 香港經濟日報 - 即時新聞
2024-01-18 10:08,2330,自由財經,台積電將擴大投資高雄 評估增加第三座2奈米廠 - 自由財經
