Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2025-01-02,0050.TW,46.8549919128418,48.51250076293945,48.912498474121094,48.3125,48.912498474121094,51190808
2025-01-03,0050.TW,47.32583236694336,49.0,49.23749923706055,48.79999923706055,49.0,28453484
2025-01-06,0050.TW,48.81079864501953,50.537498474121094,50.57500076293945,49.650001525878906,49.662498474121094,98511172
2025-01-07,0050.TW,49.35408020019531,51.099998474121094,51.5,51.0625,51.23749923706055,63775376
2025-01-08,0050.TW,48.617637634277344,50.337501525878906,50.837501525878906,50.26250076293945,50.662498474121094,47422868
2025-01-09,0050.TW,48.06228256225586,49.76250076293945,50.287498474121094,49.75,50.04999923706055,33722620
2025-01-10,0050.TW,48.05020523071289,49.75,49.88750076293945,49.5,49.75,33285296
2025-01-13,0050.TW,46.93949890136719,48.599998474121094,49.75,48.525001525878906,49.75,83504716
2025-01-14,0050.TW,47.229248046875,48.900001525878906,48.974998474121094,48.51250076293945,48.67499923706055,43511100
2025-01-15,0050.TW,46.867061614990234,48.525001525878906,49.0,48.4375,49.0,69536468
2025-01-16,0050.TW,47.820823669433594,49.51250076293945,49.875,49.349998474121094,49.474998474121094,62348392
2025-01-17,0050.TW,48.05337905883789,49.07500076293945,49.337501525878906,48.599998474121094,49.25,60550264
2025-01-20,0050.TW,48.54296875,49.57500076293945,49.662498474121094,49.287498474121094,49.287498474121094,29670284
2025-01-21,0050.TW,48.64088821411133,49.67499923706055,49.79999923706055,49.17499923706055,49.32500076293945,42450952
2025-01-22,0050.TW,49.2773551940918,50.32500076293945,50.42499923706055,50.07500076293945,50.07500076293945,51457596
2025-02-03,0050.TW,47.17211151123047,48.17499923706055,48.25,47.662498474121094,48.07500076293945,223159112
2025-02-04,0050.TW,47.45362854003906,48.462501525878906,48.63750076293945,48.26250076293945,48.412498474121094,77136476
2025-02-05,0050.TW,48.175777435302734,49.20000076293945,49.45000076293945,48.9375,48.9375,60958500
2025-02-06,0050.TW,48.38385009765625,49.412498474121094,49.599998474121094,49.275001525878906,49.5,44838828
2025-02-07,0050.TW,48.60416793823242,49.63750076293945,49.650001525878906,49.275001525878906,49.412498474121094,22434376
2025-02-10,0050.TW,48.05337905883789,49.07500076293945,49.54999923706055,49.025001525878906,49.54999923706055,65528040
2025-02-11,0050.TW,48.347129821777344,49.375,49.625,49.25,49.375,19842444
2025-02-12,0050.TW,48.2736930847168,49.29999923706055,49.662498474121094,49.25,49.5,27301116
2025-02-13,0050.TW,48.065616607666016,49.087501525878906,49.349998474121094,48.88750076293945,49.32500076293945,56673980
2025-02-14,0050.TW,47.49034881591797,48.5,48.787498474121094,48.375,48.787498474121094,92217264
2025-02-17,0050.TW,48.212493896484375,49.23749923706055,49.23749923706055,48.6875,48.6875,46591960
2025-02-18,0050.TW,48.38385009765625,49.412498474121094,49.474998474121094,49.150001525878906,49.474998474121094,32278676
2025-02-19,0050.TW,48.29817581176758,49.32500076293945,49.474998474121094,49.25,49.412498474121094,47313232
2025-02-20,0050.TW,48.11457824707031,49.13750076293945,49.23749923706055,48.775001525878906,49.23749923706055,55359052
2025-02-21,0050.TW,48.45729064941406,49.48749923706055,49.48749923706055,48.974998474121094,49.125,33879192
2025-02-24,0050.TW,48.02889633178711,49.04999923706055,49.099998474121094,48.875,49.037498474121094,49672024
2025-02-25,0050.TW,47.404666900634766,48.412498474121094,48.51250076293945,48.150001525878906,48.5,106710684
2025-02-26,0050.TW,47.66170120239258,48.67499923706055,48.67499923706055,47.974998474121094,48.224998474121094,73176320
2025-02-27,0050.TW,47.12315368652344,48.125,48.73749923706055,48.087501525878906,48.73749923706055,74694820
2025-03-03,0050.TW,46.0338134765625,47.01250076293945,47.25,46.70000076293945,47.20000076293945,221959024
2025-03-04,0050.TW,45.727821350097656,46.70000076293945,46.8125,46.162498474121094,46.25,114655652
2025-03-05,0050.TW,46.32756805419922,47.3125,47.375,47.0,47.0,51369564
2025-03-06,0050.TW,46.04605484008789,47.025001525878906,47.337501525878906,46.837501525878906,47.337501525878906,56890884
2025-03-07,0050.TW,45.61766052246094,46.587501525878906,46.75,46.45000076293945,46.70000076293945,68483412
2025-03-10,0050.TW,45.348388671875,46.3125,46.587501525878906,46.087501525878906,46.587501525878906,79006576
2025-03-11,0050.TW,44.552799224853516,45.5,45.525001525878906,44.775001525878906,45.1875,134191768
2025-03-12,0050.TW,44.748634338378906,45.70000076293945,46.099998474121094,45.400001525878906,45.525001525878906,51035508
2025-03-13,0050.TW,44.33248519897461,45.275001525878906,46.462501525878906,45.26250076293945,46.29999923706055,52268912
2025-03-14,0050.TW,44.185604095458984,45.125,45.287498474121094,44.88750076293945,45.275001525878906,49198232
2025-03-17,0050.TW,44.565040588378906,45.51250076293945,45.875,45.400001525878906,45.63750076293945,43897376
2025-03-18,0050.TW,44.748634338378906,45.70000076293945,45.962501525878906,45.587501525878906,45.775001525878906,30603120
2025-03-19,0050.TW,44.19784927368164,45.13750076293945,45.662498474121094,45.025001525878906,45.650001525878906,46763368
2025-03-20,0050.TW,45.15254592895508,46.11249923706055,46.11249923706055,45.61249923706055,45.61249923706055,30658212
2025-03-21,0050.TW,44.78535461425781,45.73749923706055,46.0,45.625,46.0,28538176
2025-03-24,0050.TW,44.73639678955078,45.6875,46.099998474121094,45.57500076293945,46.099998474121094,29239460
2025-03-25,0050.TW,45.201507568359375,46.162498474121094,46.375,46.0,46.162498474121094,31256652
2025-03-26,0050.TW,45.164791107177734,46.125,46.349998474121094,45.962501525878906,46.29999923706055,26915048
2025-03-27,0050.TW,44.30800247192383,45.25,45.400001525878906,45.11249923706055,45.375,69966552
2025-03-28,0050.TW,43.86737060546875,44.79999923706055,44.82500076293945,44.5,44.787498474121094,78993236
2025-03-31,0050.TW,42.2884407043457,43.1875,43.5625,43.04999923706055,43.400001525878906,146065632
2025-04-01,0050.TW,43.157466888427734,44.07500076293945,44.13750076293945,43.400001525878906,43.400001525878906,47284600
2025-04-02,0050.TW,43.08402633666992,44.0,44.337501525878906,44.0,44.212501525878906,41725300
2025-04-07,0050.TW,38.7756233215332,39.599998474121094,39.599998474121094,39.599998474121094,39.599998474121094,92658524
2025-04-08,0050.TW,37.514923095703125,38.3125,39.36249923706055,37.63750076293945,37.79999923706055,321307308
2025-04-09,0050.TW,35.78911590576172,36.54999923706055,38.537498474121094,36.25,38.125,300494796
2025-04-10,0050.TW,39.36313247680664,40.20000076293945,40.20000076293945,40.20000076293945,40.20000076293945,22371068
2025-04-11,0050.TW,40.2811164855957,41.13750076293945,41.13750076293945,38.837501525878906,39.3125,189919436
2025-04-14,0050.TW,40.07304000854492,40.92499923706055,42.17499923706055,40.875,42.125,175434800
2025-04-15,0050.TW,40.47695541381836,41.337501525878906,41.375,40.82500076293945,41.01250076293945,73965868
2025-04-16,0050.TW,39.74256896972656,40.587501525878906,40.95000076293945,40.349998474121094,40.95000076293945,98068248
2025-04-17,0050.TW,39.30193328857422,40.13750076293945,40.32500076293945,39.86249923706055,40.32500076293945,72955972
2025-04-18,0050.TW,39.387611389160156,40.224998474121094,40.45000076293945,40.150001525878906,40.349998474121094,44335540
2025-04-21,0050.TW,38.8245849609375,39.650001525878906,40.1875,39.625,40.1875,62867512
2025-04-22,0050.TW,38.175872802734375,38.98749923706055,39.474998474121094,38.98749923706055,39.38750076293945,75640860
2025-04-23,0050.TW,39.86496353149414,40.712501525878906,40.775001525878906,40.07500076293945,40.07500076293945,63235952
2025-04-24,0050.TW,39.632408142089844,40.474998474121094,41.01250076293945,40.32500076293945,40.974998474121094,53776468
2025-04-25,0050.TW,40.57487106323242,41.4375,41.73749923706055,41.375,41.54999923706055,70563724
2025-04-28,0050.TW,40.91758346557617,41.787498474121094,41.875,41.70000076293945,41.70000076293945,48371852
2025-04-29,0050.TW,41.07670211791992,41.95000076293945,42.0,41.625,41.787498474121094,43388416
2025-04-30,0050.TW,41.27253723144531,42.150001525878906,42.25,41.875,41.962501525878906,37552524
2025-05-02,0050.TW,42.47203826904297,43.375,43.375,42.875,43.0,57160960
